"fintec_urls_link","fintec_urls_date_name","fintec_urls_date_user","fintec_urls_date_comments"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 8, 2019 4:41 PM","VenFx","Where is the goyang buntut club deal ?
And the sunshine resorts ???"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 8, 2019 6:19 PM","FutureGains","close 7c...nice"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 8, 2019 7:04 PM","ATARAH","Good"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 9, 2019 9:53 AM","5354_","Tenaga RM 14. Why sold at wrong timing?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 9, 2019 5:49 PM","VenFx","FINTEC shud pursue what it best for ...
better drop the goyang buntut club...
i'm not a fan of goyang buntut ."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 9, 2019 6:15 PM","Daily8","Venfx, why? not halal? lol"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 9, 2019 6:23 PM","Daily8","All bankers will opt for e-digitals and no more you and I queuing at the banks, no more prime banking anymore, no more papers deliver to you, no more paying RM0.50 and RM0.20 for each transactions.
Expect full utilization and dependence on your smart phone."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 9, 2019 6:28 PM","VenFx","Posted by Daily8 > Jan 9, 2019 06:15 PM | Report Abuse
Venfx, why? not halal? lol
ME: EVERY NITE GOYANG BUNTUT,
LATE WAKING UP , BECOME VERY LESS PRODUCTIVE ...
WALLET DROP ALSO BLUR BLUR BCOZ ADDICTED TO GOYANG BUNTUT ... GOOD MEH ?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 9, 2019 6:50 PM","VenFx","0.095 Bfore valentine ?
0.110 lagi best !"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 9, 2019 8:17 PM","ATARAH","yes 2019 is year of internet and digital economy. My choice is Fintec - technology incubator hub
China trade war will be settled. Hang Seng and Dow Jones go up.
Technology stock will be first to go up and strong and exponential growth in price."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 9, 2019 8:18 PM","VenFx","Revenue a better branding rite ?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 9, 2019 8:28 PM","ATARAH","NDXT - Nasdaq 100 technology sector index - 3780.87 (+18.10) Up 0.48%"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 9, 2019 8:37 PM","ATARAH","Future of technology incubation :
Do Tech Incubators Work? NYU Tandon Future Labs Answer: 3,200 Jobs and $4 Billion for New York
Case 1 - FEBRUARY 13, 2018
BROOKLYN, New York – NYU Tandon School of Engineering's Future Labs — a network of startup business hubs that includes the Data, Urban, Digital, and recently launched Veterans Future Lab — today reported an estimated economic impact on New York City’s economy of $4.06 billion since launching in 2009 as the first incubators with city support through the New York City Economic Development Corporation (NYCEDC).
Is Fintec the First technology incubation listed in ACE ?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 10, 2019 12:41 PM","kelvin17","FINTEC a technology incubation co ? i dont think so .. what sort of business he is doing or investing ? Zouk , hotel and resort .....If strong with improved market sentiment price 0.07 also cant hold go back to 0.065. Aoiyo...."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 10, 2019 4:16 PM","ATARAH","Serious ahh invest in hotel batu ferringi 5 star resort. While waiting for company to come out of incubation. Let me see wise decision or not
Meanwhile get some income first mmmmm wise decision or no"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 10, 2019 4:17 PM","ATARAH","What you all think"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 10, 2019 6:29 PM","Monk","Hold on to it and don't let go."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 10, 2019 8:41 PM","chankuanloong","tomorrow sure up 0.080 one.... hahaha"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 10, 2019 11:03 PM","VenFx","这里 怎么多了 些人 了?
好吧 ! 热闹些
搞旺 这个 峰特!
会有戏 看咯！"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 11, 2019 4:19 PM","ATARAH","That is good new. Later"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 11, 2019 4:20 PM","ATARAH","Bursa thematic is IOT then fintec fly"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 11, 2019 4:21 PM","ATARAH","Financial Fintec ok other wise how to subscribe shares for the hotel business ?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 12, 2019 2:18 PM","Daily8","Dnonce chairman is also chairman for Fintec and Netx"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 14, 2019 5:25 AM","Fintec","Venfx and many lousy promoters here. See how people like stockraider, CalvinTanEng promote Insas."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 15, 2019 9:32 AM","kelvin17","there it goes 0.065 and down , look like this counter no hope .....the bosses must be a bunch of old people no more energy...."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 15, 2019 5:08 PM","scott88","drop very good
add more share"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 15, 2019 5:17 PM","R Saleh","fintech need more buyer..ha ha"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 15, 2019 7:11 PM","Daily8","We refer to the Company’s announcements made on 9 November 2017, 28 February 2018, 30 May 2018, 29 August 2018, and 30 November 2018 pertaining to the Memorandum of Understanding (“MOU”) entered between Asiabio Petroleum Sdn. Bhd. (“ABP”), a wholly-owned subsidiary of FINTEC, and Peri Formwork Malaysia Sdn. Bhd. (“PERI”) and AT Engineering Solution Sdn. Bhd. (hereinafter referred to as “the Parties”) to collaborate in the technology localization of PERI’s formwork and scaffolding systems.
The Board of Directors of FINTEC wishes to inform that in light of the absence of any further progress on the MOU, the Parties have mutually agreed to terminate the MOU with immediate effect.
This announcement is dated 15 January 2019."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 15, 2019 7:12 PM","Daily8","Thanks for terminating this project. Never like it from the beginning."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 19, 2019 11:35 PM","FutureGains","NOW or NEVWE Fintech Immed tp RM0.30 PA 18c"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 21, 2019 11:01 PM","aliciachung","Hopefully this counter can move"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 22, 2019 11:59 AM","Fintec","Focus when last pushed by Fintec? Why Fintec down when Focus up? Not Fintec should gain more when Focus up?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 22, 2019 5:45 PM","jackMaDe","fintec and focus related?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 22, 2019 10:23 PM","leeno","related your head"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 22, 2019 10:24 PM","leeno","everytime got MOU, than just cakap-cakap je,"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 22, 2019 10:24 PM","leeno","nothing done in the end"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 23, 2019 4:14 PM","kelvin17","so many acquisition like Zouk , hotel resort etc...thinking co moving in the right direction share price should moving higher from 0.07 and not keep sliding now to 0.055 . Does it means the co is moving in the wrong direction ...and the confident of share holders is down n down..."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 23, 2019 6:04 PM","ATARAH","keep medium term. should reach RM0.08 cents by CNY. CNY rally loh"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 23, 2019 6:06 PM","ATARAH","Wrong direction maybe .. but Penang resort 5 star resort .. as long make money 5 star resort"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 25, 2019 2:03 PM","gghaha","hahaha.....wait a year and a year pa..."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 29, 2019 3:22 PM","8888_","My similar ID user dead? Why 1 ctr also cannot promote?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 29, 2019 11:01 PM","aliciachung","Hopeless for this counter"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Jan 31, 2019 2:55 PM","gghaha","ya...0.05 oredi...keep going down.."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Feb 1, 2019 9:59 AM","5354_","12.5-12.6 Tenaga Fintec must prepare buy back hehe. Perhaps when QR out Tenaga RM 12?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Feb 1, 2019 10:01 AM","5354_","Got hear Fintec job vacancy?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Feb 1, 2019 11:45 AM","scott88","Got Investment manager, go to apply"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Feb 8, 2019 10:40 PM","FutureGains","boss coverted 2,000?000PA @.16"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Feb 8, 2019 11:29 PM","didi2005","9.3% of total issued ICPS PA has been converted to mother shares..."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Feb 13, 2019 12:36 PM","kelvin17","what is the significant of converting ICPS to mother shares ?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=358","Feb 15, 2019 1:37 PM","kelvin17","if you can easily buy the mother share at 0.06 why need to pay 0.08 to convert ICPS to mother shares ??? no logic"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Feb 16, 2019 1:59 AM","deathgodwoairuo","yes..why?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Feb 16, 2019 2:18 AM","newplayerone","because if you buy from the market, the price will shoot up and it will be more expensive. Converting ICPS is guaranteed and increase the holdings without increasing the cost....my 2 cents lar :)"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Feb 16, 2019 9:58 AM","kelvin17","the boss was only converting 2 million shares while the market has more than 4 m selling at 0.06 and no buyer also. I suppose he can easily collect 100 m below 0.08. still no logic"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Feb 17, 2019 6:10 PM","FutureGains","zouk genting opening ceremony today!"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Feb 17, 2019 9:48 PM","deathgodwoairuo","zouk got what related wif fintec?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Feb 19, 2019 3:36 PM","Daily8","this counter need pushing job."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Feb 19, 2019 5:29 PM","FutureGains","collection period by spider man"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Feb 25, 2019 9:58 AM","FutureGains","QR 28/2.....shd be loss !"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Feb 27, 2019 6:43 PM","kun1971kun","Ya should be loss"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 4, 2019 9:22 AM","FutureGains","runnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn!"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 5, 2019 2:26 PM","Edric Soh","Run under wear?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 7, 2019 10:38 AM","8888_","Fintec own Vsolar 8888(similar my ID) don't know?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 7, 2019 11:21 AM","FutureGains","fintec boss buy more vsolar...stay tune ..tp rm.20 same as vsolar"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 7, 2019 11:27 AM","FutureGains","focus is oledi move ......keep it up 1111"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 8, 2019 9:03 AM","Jessgoh","Auditor also run....."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 8, 2019 12:20 PM","scott88","hahaha...
So now know what going on lol"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 8, 2019 12:38 PM","wong","Fintec Investment portfolio FOCUS,DGB,VSOLAR in profitable.waiting all investment portfolio profitable , after that fintec can up la..."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 8, 2019 12:40 PM","Fintec","Bec too stingy don't pay auditor well haha.
Posted by Jessgoh > Mar 8, 2019 09:03 AM | Report Abuse
Auditor also run....."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 8, 2019 12:41 PM","Fintec","Money use to keep or buy more shares."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 8, 2019 12:43 PM","5354_","Tenaga 12.5-12.6 also look good to pick up back."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 8, 2019 12:44 PM","wong","FOCUS,DGB,VSOLAR all above 10 sen ,fintec invest buy below 10sen stock"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 8, 2019 1:50 PM","scott88","Focus , Vsolar , AT , Netx and Fintec all office at same tower is Menara Lien Hoe.
think the hide same boss how playing game money to round and round (right hand to left hand)hahaha..."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 12, 2019 2:54 PM","gghaha","waiting at 0.04...."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 14, 2019 2:17 PM","FutureGains","runnnnnnn.goreng next qr.."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 15, 2019 10:44 AM","aliciachung","No volume how to goreng"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 15, 2019 12:12 PM","FutureGains","focus. and vsolar at high price. vsolar is 21c..fintech hold substantial in vaolar. so next QR IS profit"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 19, 2019 4:24 PM","gghaha","the way i see ppl to convince them self since last 2 years...:)"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 19, 2019 8:28 PM","FutureGains","use share issued fund buy disco zouk"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 19, 2019 10:21 PM","shpg22","Boss can party more while shareholders licking the wound."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 19, 2019 10:50 PM","sg999","Next AGM at ZOUK!!!!"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 20, 2019 4:40 AM","Fintec","Market cap RM 31 million got cash RM 28.95 million to buy Zuok meaning cash is not fake."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 20, 2019 4:40 AM","Fintec","https://www.thestar.com.my/business/business-news/2019/03/19/fintec-gl..."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 20, 2019 4:41 AM","Fintec","Blame Bursa crooks why Fintec only 5 sen when assets >20+ sen."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 20, 2019 4:43 AM","Fintec","The acquisition will also broaden up the group's F&B investments, as well as to provide avenues for the group to establish commercial deals that may be beneficial to its other investments."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 20, 2019 9:13 AM","kelvin17","its a wrong move to buy Zouk that is why market reacted negatively. Should have invested in fintec type of business"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 20, 2019 9:18 AM","FutureGains","https://www.theedgemarkets.com/article/fintec-global-takes-control-zou..."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 20, 2019 9:59 AM","bfg9000","This company is not a Fintech company, despite the name. It was not a Biotech company when it was AsiaBio. It just names itself after whatever is ""hot"" at the moment. Maybe it will soon call itself BossKu Global.
Keypoint is that their P&L is like fantasy football. Maybe having a few more real business will at least bring some reality to it."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 20, 2019 10:25 AM","shpg22","Soon they will diworsified into funeral parlour business."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 20, 2019 10:27 AM","shpg22","From its name change every time a certain industry is hot, even tho its core business is not related to it, u know its setup to scam."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 20, 2019 10:29 AM","FutureGains","ZOUK COMING.
.PROFIT EACH YEAR RM4 MILLIONS.."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 20, 2019 10:30 AM","FutureGains","5.5c GONE
IMMED TP RM0.10"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 20, 2019 10:30 AM","FutureGains","funeral is a business. pls be mindful. yr father needs it"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 20, 2019 10:35 AM","zul","remisier aku cakap UMNO dulu ialah market maker, 80%saham didalam bursa digoreng oleh BN."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 20, 2019 10:45 AM","zul","80% punya syarikat dalam bursa dicontrol oleh BN gangs ...HIDUP BOSSKU......."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 20, 2019 11:04 AM","shpg22","stncws...you may need it very soon. That why its a good business. Won't short of potential customer."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 20, 2019 11:07 AM","FutureGains","yes. same to u"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 20, 2019 11:54 AM","liverpool82","go go go afternoon 0.06"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 20, 2019 12:30 PM","BN_better","10 months under PH 5.5 sen max can get?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 20, 2019 2:00 PM","VenFx","Lets go to ZOUK
and goyang buntut yaa !"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=359","Mar 20, 2019 2:29 PM","Daily8","Mdnizam. nonsense. bossku who? najib?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Mar 20, 2019 2:32 PM","VenFx","Aiyo, jis linked ?
must run fast fast lo ..."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Mar 20, 2019 3:51 PM","Desmond Nah","can go up or not since earning so much on vsolar"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Mar 20, 2019 5:28 PM","Daily8","patient required"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Mar 21, 2019 9:50 AM","7300","patient waiting for stripee show"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Mar 21, 2019 11:48 AM","RichEnigma","https://www.klsescreener.com/v2/news/view/505030
Hopeless company... Go buy Zouk Disco 夜店，why not focus on core business?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Mar 21, 2019 4:47 PM","FutureGains","zouk also business"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Mar 21, 2019 5:03 PM","gghaha","way to wash out the money ....."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Mar 21, 2019 6:55 PM","bfg9000","Their core business is buying stakes in other business... wanna be like China Ding Yi Feng Holdings Ltd"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Mar 21, 2019 11:27 PM","aliciachung","Ya hopeless counter"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Mar 22, 2019 9:23 AM","FutureGains","Vsolar 24c..mean Fintec good profit"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Mar 22, 2019 9:23 AM","FutureGains","buy more"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Mar 22, 2019 5:52 PM","bfg9000","paper profit and paper losses... thats why i say this counter the financials are hard to read as hell"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 6, 2019 8:55 PM","Daily8","the magt doing something. just wait and no contra"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 9, 2019 4:59 PM","novice77","Be patient. It will go up one day."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 9, 2019 5:07 PM","Garry Yong Chee Seng","If can't perform. The better way was clear all asset refund to us. Poor management...most of qr loss.."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 9, 2019 10:22 PM","aliciachung","Hopeless counter"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 10, 2019 9:18 PM","Hussainy Yusree","Hold almost a year now...this is not investments..this is lame company and full of stupid bos"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 11, 2019 3:38 PM","gghaha","wat biz they invest also die....the strong TNB also will be same...:)"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 11, 2019 5:04 PM","Monk","Hopeless garbage counter. Executive directors are two useless dildos. Two clowns running a listed company. Real jokers!"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 11, 2019 5:05 PM","Monk","Go to their office and see them for yourself."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 11, 2019 7:29 PM","Hussainy Yusree","I also hv think bout that...wadefak this directors do...people invest for u and u sheeettt at business..."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 12, 2019 10:09 AM","Monk","It’s looks more like a money laundering listed company."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 12, 2019 11:00 AM","novice77","Lets arrange a date to march to their office and drag the directors out."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 12, 2019 12:26 PM","Monk","I totally agree. These tortoise always in hiding. I believe they might be only proxies."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 12, 2019 3:11 PM","FutureGains","sendiri main share..buy n sell...want top 10"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 12, 2019 3:53 PM","gghaha","0.03 waiting .."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 12, 2019 5:25 PM","scott88","hahaha....@novice77 agreed ....
go menara lien hoe"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 14, 2019 12:55 PM","Hussainy Yusree","Let go...farking directors"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 16, 2019 10:17 AM","novice77","sh*t counter! Sh*t leaders."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 22, 2019 12:59 PM","novice77","However this counter will be driven up at some point."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 22, 2019 5:08 PM","FutureGains","disco ia fintech related....crazy mangmt..kena sack"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 24, 2019 10:26 AM","Monk","Now the silly clowns performing again. What a joke! Think people going to fall for it again when they are playing their own kukuchiao left to right, right to left."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 24, 2019 10:30 AM","Monk","This company will go nowhere with these two dumbshit directors."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 24, 2019 11:00 AM","FutureGains","zouk GOT PROFIT....!!! qr IN MAY VERY NICE"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 24, 2019 11:47 AM","kun1971kun","Zouk got profit? Where to see this?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 24, 2019 12:01 PM","kun1971kun","Where to see zouk got profit?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 24, 2019 12:18 PM","gghaha","even Zouk profit also not enough to cover the mkt loss interest in the pass qtr....dont hope too much...:)"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 24, 2019 10:04 PM","FutureGains","today boss gila buy 5c main main..."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 27, 2019 5:52 PM","scott88","We can do this 召开特大罢免集团多名董事,change better incharge person ...Hahaha"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","Apr 30, 2019 3:52 PM","Monk","Change the morons on the boardroom then only got hope."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","May 3, 2019 1:28 AM","Hussainy Yusree","This year agm attack the bs directo"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","May 3, 2019 9:03 AM","scott88","yes...Attack them"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","May 4, 2019 3:02 AM","Penang456","Penang hotel buy any news?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","May 4, 2019 3:26 AM","Penang456","AGM in Sep? Ask give shares like Vsolar, Focus to us can or not?
Hussainy Yusree This year agm attack the bs directo
03/05/2019 1:28 AM"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","May 11, 2019 3:17 PM","shpg22","Need to venture into funeral parlour business la. Not everyone goto disco. Director become Namo lou"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","May 21, 2019 12:13 AM","FutureGains","zouk open ceremony today genting
.tmr up up"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","May 24, 2019 2:29 AM","Zuok","when to announce consolidation and rights issue again?
STOCK CONSOLIDATION FINTEC 3:1
RIGHTS ISSUE 10 SEN after conso"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","May 24, 2019 1:05 PM","Fintec","My post here is attention Mr stncws. I never disposed here to buy other counter so don't bad mouth my counter VC. VC at least the boss is buying not Fintec. Last time I proposed 1 any1 got do?
I said many times like ask for dividend like Focus shares nobody bother?
https://klse.i3investor.com/servlets/cube/post/fintec.jsp"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","May 24, 2019 1:07 PM","Fintec","If true why 4-4.5 sen Fintec?
Posted by stncws > Apr 24, 2019 11:00 AM | Report Abuse
zouk GOT PROFIT....!!! qr IN MAY VERY NICE"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=360","May 31, 2019 8:07 PM","FutureGains","tiow...director go to disco spin head... now QR lost.
sept AGM ..F them...."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=361","May 31, 2019 8:47 PM","voodoo","interesting counter..."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=361","May 31, 2019 11:17 PM","8888_","stncws see different thing. voodoo you not stncws other id?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=361","Jun 1, 2019 12:36 AM","scott88","Coming AGM vote to step down all board members.."
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=361","Jun 1, 2019 2:43 PM","Daily8","mlab, fintec, netx revenues are much lesser this quarter. What is the reason?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=361","Jun 2, 2019 10:26 AM","8888_","Fintec is like some1 who has many children so how to take care all? Perhaps better is take care those got better chance to be successful ie Focus Dynamics?
Posted by Daily8 > Jun 1, 2019 2:43 PM | Report Abuse
mlab, fintec, netx revenues are much lesser this quarter. What is the reason?"
"https://klse.i3investor.com/servlets/forum/800000170.jsp?ftp=361","Jun 2, 2019 10:37 AM","8888_","Previously when Vsolar was chased to 20 sen Fintec still 4-5 sen. If Focus 20 sen perhaps Fintec can rise >5?"
